payment_date,client_id,invoice_number,billing_entity,ar_account,currency,exchange_rate,amount,account,location,transtype,comment,card_reference,reasoncode,sepaprovider,invoice_hash,payment_hash,memo,stripe_currency,stripe_converted_amount,is_aed
14/10/2025,36315,36315-DDI00061,Ndevor Systems Ltd : Phorest Germany,11010 Accounts Receivable : Trade Debtors,EUR,1.0,137.83,10010c Bank : Dummy Interco Bank Accounts : Interco - BOI current a/c Ä # 17013705 (Germany),Germany,SEPASUCCESS,SEPA PAYMENT:DDI00061,2.0,2.0,pi_3SGe0HIdctIUMwHT1LkGHSiO,nan,nan,,eur,137.83,False
14/10/2025,36397,36397-DDI00094,Ndevor Systems Ltd : Phorest Germany,11010 Accounts Receivable : Trade Debtors,EUR,1.0,199.0,10010c Bank : Dummy Interco Bank Accounts : Interco - BOI current a/c Ä # 17013705 (Germany),Austria,SEPASUCCESS,SEPA PAYMENT:DDI00094,2.0,2.0,pi_3SGe0KIdctIUMwHT19vJLIdj,nan,nan,,eur,199.0,False
14/10/2025,36418,36418-DDI00085,Ndevor Systems Ltd : Phorest Germany,11010 Accounts Receivable : Trade Debtors,EUR,1.0,129.71,10010c Bank : Dummy Interco Bank Accounts : Interco - BOI current a/c Ä # 17013705 (Germany),Germany,SEPASUCCESS,SEPA PAYMENT:DDI00085,2.0,2.0,pi_3SGe0MIdctIUMwHT015wNDE4,nan,nan,,eur,129.71,False
14/10/2025,36458,36458-DDI00054,Ndevor Systems Ltd : Phorest Germany,11010 Accounts Receivable : Trade Debtors,EUR,1.0,129.71,10010c Bank : Dummy Interco Bank Accounts : Interco - BOI current a/c Ä # 17013705 (Germany),Germany,SEPASUCCESS,SEPA PAYMENT:DDI00054,2.0,2.0,pi_3SGe0OIdctIUMwHT2dfuwRIR,nan,nan,,eur,129.71,False
14/10/2025,36522,36522-DDI00056,Ndevor Systems Ltd : Phorest Germany,11010 Accounts Receivable : Trade Debtors,EUR,1.0,129.71,10010c Bank : Dummy Interco Bank Accounts : Interco - BOI current a/c Ä # 17013705 (Germany),Germany,SEPASUCCESS,SEPA PAYMENT:DDI00056,2.0,2.0,pi_3SGe0RIdctIUMwHT0n7nciu6,nan,nan,,eur,129.71,False
14/10/2025,36545,36545-DDI00088,Ndevor Systems Ltd : Phorest Germany,11010 Accounts Receivable : Trade Debtors,EUR,1.0,201.11,10010c Bank : Dummy Interco Bank Accounts : Interco - BOI current a/c Ä # 17013705 (Germany),Germany,SEPASUCCESS,SEPA PAYMENT:DDI00088,2.0,2.0,pi_3SGe0SIdctIUMwHT1KcLGiql,nan,nan,,eur,201.11,False
14/10/2025,36560,36560-DDI00059,Ndevor Systems Ltd : Phorest Germany,11010 Accounts Receivable : Trade Debtors,EUR,1.0,449.82,10010c Bank : Dummy Interco Bank Accounts : Interco - BOI current a/c Ä # 17013705 (Germany),Germany,SEPASUCCESS,SEPA PAYMENT:DDI00059,2.0,2.0,pi_3SGe0UIdctIUMwHT1u3doDd5,nan,nan,,eur,449.82,False
14/10/2025,36587,36587-DDI00054,Ndevor Systems Ltd : Phorest Germany,11010 Accounts Receivable : Trade Debtors,EUR,1.0,207.55,10010c Bank : Dummy Interco Bank Accounts : Interco - BOI current a/c Ä # 17013705 (Germany),Germany,SEPASUCCESS,SEPA PAYMENT:DDI00054,2.0,2.0,pi_3SGe0WIdctIUMwHT03uyF09Z,nan,nan,,eur,207.55,False
14/10/2025,36754,36754-DDI00080,Ndevor Systems Ltd : Phorest Germany,11010 Accounts Receivable : Trade Debtors,EUR,1.0,201.11,10010c Bank : Dummy Interco Bank Accounts : Interco - BOI current a/c Ä # 17013705 (Germany),Germany,SEPASUCCESS,SEPA PAYMENT:DDI00080,2.0,2.0,pi_3SGe0bIdctIUMwHT1AcFuK8F,nan,nan,,eur,201.11,False
14/10/2025,36798,36798-DDI00057,Ndevor Systems Ltd : Phorest Germany,11010 Accounts Receivable : Trade Debtors,EUR,1.0,186.9,10010c Bank : Dummy Interco Bank Accounts : Interco - BOI current a/c Ä # 17013705 (Germany),Austria,SEPASUCCESS,SEPA PAYMENT:DDI00057,2.0,2.0,pi_3SGe0cIdctIUMwHT2j6YzkTl,nan,nan,,eur,186.9,False
14/10/2025,36814,36814-DDI00055,Ndevor Systems Ltd : Phorest Germany,11010 Accounts Receivable : Trade Debtors,EUR,1.0,94.01,10010c Bank : Dummy Interco Bank Accounts : Interco - BOI current a/c Ä # 17013705 (Germany),Germany,SEPASUCCESS,SEPA PAYMENT:DDI00055,2.0,2.0,pi_3SGe0dIdctIUMwHT0x8kAT2U,nan,nan,,eur,94.01,False
14/10/2025,36826,36826-DDI00053,Ndevor Systems Ltd : Phorest Germany,11010 Accounts Receivable : Trade Debtors,EUR,1.0,177.31,10010c Bank : Dummy Interco Bank Accounts : Interco - BOI current a/c Ä # 17013705 (Germany),Germany,SEPASUCCESS,SEPA PAYMENT:DDI00053,2.0,2.0,pi_3SGe0eIdctIUMwHT0DkLr5My,nan,nan,,eur,177.31,False
14/10/2025,36991,36991-DDI00054,Ndevor Systems Ltd : Phorest Germany,11010 Accounts Receivable : Trade Debtors,EUR,1.0,129.71,10010c Bank : Dummy Interco Bank Accounts : Interco - BOI current a/c Ä # 17013705 (Germany),Germany,SEPASUCCESS,SEPA PAYMENT:DDI00054,2.0,2.0,pi_3SGe0jIdctIUMwHT1qzfiJkM,nan,nan,,eur,129.71,False
14/10/2025,36993,36993-DDI00061,Ndevor Systems Ltd : Phorest Germany,11010 Accounts Receivable : Trade Debtors,EUR,1.0,214.32,10010c Bank : Dummy Interco Bank Accounts : Interco - BOI current a/c Ä # 17013705 (Germany),Germany,SEPASUCCESS,SEPA PAYMENT:DDI00061,2.0,2.0,pi_3SGe0kIdctIUMwHT2Ruzzh1S,nan,nan,,eur,214.32,False
14/10/2025,37051,37051-DDI00054,Ndevor Systems Ltd : Phorest Germany,11010 Accounts Receivable : Trade Debtors,EUR,1.0,169.0,10010c Bank : Dummy Interco Bank Accounts : Interco - BOI current a/c Ä # 17013705 (Germany),Austria,SEPASUCCESS,SEPA PAYMENT:DDI00054,2.0,2.0,pi_3SGe0mIdctIUMwHT1EgRIh3U,nan,nan,,eur,169.0,False
14/10/2025,37127,37127-DDI00085,Ndevor Systems Ltd : Phorest Germany,11010 Accounts Receivable : Trade Debtors,EUR,1.0,332.01,10010c Bank : Dummy Interco Bank Accounts : Interco - BOI current a/c Ä # 17013705 (Germany),Germany,SEPASUCCESS,SEPA PAYMENT:DDI00085,2.0,2.0,pi_3SGe0oIdctIUMwHT1xr1ZDfK,nan,nan,,eur,332.01,False
14/10/2025,37157,37157-DDI00053,Ndevor Systems Ltd : Phorest Germany,11010 Accounts Receivable : Trade Debtors,EUR,1.0,207.77,10010c Bank : Dummy Interco Bank Accounts : Interco - BOI current a/c Ä # 17013705 (Germany),Germany,SEPASUCCESS,SEPA PAYMENT:DDI00053,2.0,2.0,pi_3SGe0pIdctIUMwHT2cVxgFQF,nan,nan,,eur,207.77,False
14/10/2025,37222,37222-DDI00055,Ndevor Systems Ltd : Phorest Germany,11010 Accounts Receivable : Trade Debtors,EUR,1.0,94.01,10010c Bank : Dummy Interco Bank Accounts : Interco - BOI current a/c Ä # 17013705 (Germany),Germany,SEPASUCCESS,SEPA PAYMENT:DDI00055,2.0,2.0,pi_3SGe0sIdctIUMwHT1zGAPHsc,nan,nan,,eur,94.01,False
14/10/2025,37223,37223-DDI00055,Ndevor Systems Ltd : Phorest Germany,11010 Accounts Receivable : Trade Debtors,EUR,1.0,94.01,10010c Bank : Dummy Interco Bank Accounts : Interco - BOI current a/c Ä # 17013705 (Germany),Germany,SEPASUCCESS,SEPA PAYMENT:DDI00055,2.0,2.0,pi_3SGe0tIdctIUMwHT15I2lDl7,nan,nan,,eur,94.01,False
14/10/2025,37224,37224-DDI00055,Ndevor Systems Ltd : Phorest Germany,11010 Accounts Receivable : Trade Debtors,EUR,1.0,94.01,10010c Bank : Dummy Interco Bank Accounts : Interco - BOI current a/c Ä # 17013705 (Germany),Germany,SEPASUCCESS,SEPA PAYMENT:DDI00055,2.0,2.0,pi_3SGe0uIdctIUMwHT2agDuwUI,nan,nan,,eur,94.01,False
14/10/2025,37325,37325-DDI00054,Ndevor Systems Ltd : Phorest Germany,11010 Accounts Receivable : Trade Debtors,EUR,1.0,109.0,10010c Bank : Dummy Interco Bank Accounts : Interco - BOI current a/c Ä # 17013705 (Germany),Austria,SEPASUCCESS,SEPA PAYMENT:DDI00054,2.0,2.0,pi_3SGe0wIdctIUMwHT1P9WjHGT,nan,nan,,eur,109.0,False
14/10/2025,37441,37441-DDI00053,Ndevor Systems Ltd : Phorest Germany,11010 Accounts Receivable : Trade Debtors,EUR,1.0,209.44,10010c Bank : Dummy Interco Bank Accounts : Interco - BOI current a/c Ä # 17013705 (Germany),Germany,SEPASUCCESS,SEPA PAYMENT:DDI00053,2.0,2.0,pi_3SGe0zIdctIUMwHT2sdWK0gz,nan,nan,,eur,209.44,False
14/10/2025,37470,37470-DDI00090,Ndevor Systems Ltd : Phorest Germany,11010 Accounts Receivable : Trade Debtors,EUR,1.0,118.0,10010c Bank : Dummy Interco Bank Accounts : Interco - BOI current a/c Ä # 17013705 (Germany),Austria,SEPASUCCESS,SEPA PAYMENT:DDI00090,2.0,2.0,pi_3SGe11IdctIUMwHT0rQBs5z5,nan,nan,,eur,118.0,False
14/10/2025,37556,37556-DDI00055,Ndevor Systems Ltd : Phorest Germany,11010 Accounts Receivable : Trade Debtors,EUR,1.0,135.99,10010c Bank : Dummy Interco Bank Accounts : Interco - BOI current a/c Ä # 17013705 (Germany),Germany,SEPASUCCESS,SEPA PAYMENT:DDI00055,2.0,2.0,pi_3SGe12IdctIUMwHT0mvqsZOp,nan,nan,,eur,135.99,False
14/10/2025,37594,37594-DDI00054,Ndevor Systems Ltd : Phorest Germany,11010 Accounts Receivable : Trade Debtors,EUR,1.0,339.46,10010c Bank : Dummy Interco Bank Accounts : Interco - BOI current a/c Ä # 17013705 (Germany),Germany,SEPASUCCESS,SEPA PAYMENT:DDI00054,2.0,2.0,pi_3SGe13IdctIUMwHT0qI1aw9l,nan,nan,,eur,339.46,False
14/10/2025,37620,37620-DDI00053,Ndevor Systems Ltd : Phorest Germany,11010 Accounts Receivable : Trade Debtors,EUR,1.0,201.11,10010c Bank : Dummy Interco Bank Accounts : Interco - BOI current a/c Ä # 17013705 (Germany),Germany,SEPASUCCESS,SEPA PAYMENT:DDI00053,2.0,2.0,pi_3SGe14IdctIUMwHT1AqoUHPa,nan,nan,,eur,201.11,False
14/10/2025,37627,37627-DDI00071,Ndevor Systems Ltd : Phorest Germany,11010 Accounts Receivable : Trade Debtors,EUR,1.0,317.23,10010c Bank : Dummy Interco Bank Accounts : Interco - BOI current a/c Ä # 17013705 (Germany),Germany,SEPASUCCESS,SEPA PAYMENT:DDI00071,2.0,2.0,pi_3SGe17IdctIUMwHT188np9q6,nan,nan,,eur,317.23,False
14/10/2025,37633,37633-DDI00057,Ndevor Systems Ltd : Phorest Germany,11010 Accounts Receivable : Trade Debtors,EUR,1.0,172.86,10010c Bank : Dummy Interco Bank Accounts : Interco - BOI current a/c Ä # 17013705 (Germany),Germany,SEPASUCCESS,SEPA PAYMENT:DDI00057,2.0,2.0,pi_3SGe18IdctIUMwHT0LxEwKHy,nan,nan,,eur,172.86,False
14/10/2025,37665,37665-DDI00057,Ndevor Systems Ltd : Phorest Germany,11010 Accounts Receivable : Trade Debtors,EUR,1.0,203.17,10010c Bank : Dummy Interco Bank Accounts : Interco - BOI current a/c Ä # 17013705 (Germany),Germany,SEPASUCCESS,SEPA PAYMENT:DDI00057,2.0,2.0,pi_3SGe1AIdctIUMwHT059T9Dhh,nan,nan,,eur,203.17,False
14/10/2025,37737,37737-DDI00058,Ndevor Systems Ltd : Phorest Germany,11010 Accounts Receivable : Trade Debtors,EUR,1.0,189.66,10010c Bank : Dummy Interco Bank Accounts : Interco - BOI current a/c Ä # 17013705 (Germany),Germany,SEPASUCCESS,SEPA PAYMENT:DDI00058,2.0,2.0,pi_3SGe1BIdctIUMwHT1OnI94Oj,nan,nan,,eur,189.66,False
14/10/2025,37780,37780-DDI00053,Ndevor Systems Ltd : Phorest Germany,11010 Accounts Receivable : Trade Debtors,EUR,1.0,129.71,10010c Bank : Dummy Interco Bank Accounts : Interco - BOI current a/c Ä # 17013705 (Germany),Germany,SEPASUCCESS,SEPA PAYMENT:DDI00053,2.0,2.0,pi_3SGe1GIdctIUMwHT04qCMmR9,nan,nan,,eur,129.71,False
14/10/2025,37837,37837-DDI00084,Ndevor Systems Ltd : Phorest Germany,11010 Accounts Receivable : Trade Debtors,EUR,1.0,129.71,10010c Bank : Dummy Interco Bank Accounts : Interco - BOI current a/c Ä # 17013705 (Germany),Germany,SEPASUCCESS,SEPA PAYMENT:DDI00084,2.0,2.0,pi_3SGe1HIdctIUMwHT2oqrDiR9,nan,nan,,eur,129.71,False
14/10/2025,37850,37850-DDI00053,Ndevor Systems Ltd : Phorest Germany,11010 Accounts Receivable : Trade Debtors,EUR,1.0,201.11,10010c Bank : Dummy Interco Bank Accounts : Interco - BOI current a/c Ä # 17013705 (Germany),Germany,SEPASUCCESS,SEPA PAYMENT:DDI00053,2.0,2.0,pi_3SGe1IIdctIUMwHT14qQeAc6,nan,nan,,eur,201.11,False
14/10/2025,37858,37858-DDI00082,Ndevor Systems Ltd : Phorest Germany,11010 Accounts Receivable : Trade Debtors,EUR,1.0,269.57,10010c Bank : Dummy Interco Bank Accounts : Interco - BOI current a/c Ä # 17013705 (Germany),Germany,SEPASUCCESS,SEPA PAYMENT:DDI00082,2.0,2.0,pi_3SGe1KIdctIUMwHT2YeClJgd,nan,nan,,eur,269.57,False
14/10/2025,37868,37868-DDI00052,Ndevor Systems Ltd : Phorest Germany,11010 Accounts Receivable : Trade Debtors,EUR,1.0,282.99,10010c Bank : Dummy Interco Bank Accounts : Interco - BOI current a/c Ä # 17013705 (Germany),Austria,SEPASUCCESS,SEPA PAYMENT:DDI00052,2.0,2.0,pi_3SGe1MIdctIUMwHT0vgwTkmR,nan,nan,,eur,282.99,False
14/10/2025,37955,37955-DDI00083,Ndevor Systems Ltd : Phorest Germany,11010 Accounts Receivable : Trade Debtors,EUR,1.0,201.11,10010c Bank : Dummy Interco Bank Accounts : Interco - BOI current a/c Ä # 17013705 (Germany),Germany,SEPASUCCESS,SEPA PAYMENT:DDI00083,2.0,2.0,pi_3SGe1PIdctIUMwHT1g5gzowJ,nan,nan,,eur,201.11,False
14/10/2025,38021,38021-DDI00055,Ndevor Systems Ltd : Phorest Germany,11010 Accounts Receivable : Trade Debtors,EUR,1.0,268.94,10010c Bank : Dummy Interco Bank Accounts : Interco - BOI current a/c Ä # 17013705 (Germany),Germany,SEPASUCCESS,SEPA PAYMENT:DDI00055,2.0,2.0,pi_3SGe1QIdctIUMwHT1H5q6oFG,nan,nan,,eur,268.94,False
14/10/2025,38058,38058-DDI00086,Ndevor Systems Ltd : Phorest Germany,11010 Accounts Receivable : Trade Debtors,EUR,1.0,152.32,10010c Bank : Dummy Interco Bank Accounts : Interco - BOI current a/c Ä # 17013705 (Germany),Germany,SEPASUCCESS,SEPA PAYMENT:DDI00086,2.0,2.0,pi_3SGe1TIdctIUMwHT1DD9Jw97,nan,nan,,eur,152.32,False
14/10/2025,38166,38166-DDI00071,Ndevor Systems Ltd : Phorest Germany,11010 Accounts Receivable : Trade Debtors,EUR,1.0,155.72,10010c Bank : Dummy Interco Bank Accounts : Interco - BOI current a/c Ä # 17013705 (Germany),Austria,SEPASUCCESS,SEPA PAYMENT:DDI00071,2.0,2.0,pi_3SGe1XIdctIUMwHT1NWam59L,nan,nan,,eur,155.72,False
14/10/2025,38336,38336-DDI00082,Ndevor Systems Ltd : Phorest Germany,11010 Accounts Receivable : Trade Debtors,EUR,1.0,633.4,10010c Bank : Dummy Interco Bank Accounts : Interco - BOI current a/c Ä # 17013705 (Germany),Austria,SEPASUCCESS,SEPA PAYMENT:DDI00082,2.0,2.0,pi_3SGe1aIdctIUMwHT0elVPr23,nan,nan,,eur,633.4,False
14/10/2025,38400,38400-DDI00072,Ndevor Systems Ltd : Phorest Germany,11010 Accounts Receivable : Trade Debtors,EUR,1.0,109.0,10010c Bank : Dummy Interco Bank Accounts : Interco - BOI current a/c Ä # 17013705 (Germany),Austria,SEPASUCCESS,SEPA PAYMENT:DDI00072,2.0,2.0,pi_3SGe1cIdctIUMwHT2HJLZfAE,nan,nan,,eur,109.0,False
14/10/2025,38416,38416-DDI00079,Ndevor Systems Ltd : Phorest Germany,11010 Accounts Receivable : Trade Debtors,EUR,1.0,193.2,10010c Bank : Dummy Interco Bank Accounts : Interco - BOI current a/c Ä # 17013705 (Germany),Austria,SEPASUCCESS,SEPA PAYMENT:DDI00079,2.0,2.0,pi_3SGe1dIdctIUMwHT0f2RGzUl,nan,nan,,eur,193.2,False
14/10/2025,38532,38532-DDI00033,Ndevor Systems Ltd : Phorest Germany,11010 Accounts Receivable : Trade Debtors,EUR,1.0,129.71,10010c Bank : Dummy Interco Bank Accounts : Interco - BOI current a/c Ä # 17013705 (Germany),Germany,SEPASUCCESS,SEPA PAYMENT:DDI00033,2.0,2.0,pi_3SGe1eIdctIUMwHT2svjUxE6,nan,nan,,eur,129.71,False
14/10/2025,38632,38632-DDI00068,Ndevor Systems Ltd : Phorest Germany,11010 Accounts Receivable : Trade Debtors,EUR,1.0,179.71,10010c Bank : Dummy Interco Bank Accounts : Interco - BOI current a/c Ä # 17013705 (Germany),Germany,SEPASUCCESS,SEPA PAYMENT:DDI00068,2.0,2.0,pi_3SGe1hIdctIUMwHT1wBU0m0o,nan,nan,,eur,179.71,False
14/10/2025,38714,38714-DDI00073,Ndevor Systems Ltd : Phorest Germany,11010 Accounts Receivable : Trade Debtors,EUR,1.0,302.72,10010c Bank : Dummy Interco Bank Accounts : Interco - BOI current a/c Ä # 17013705 (Germany),Germany,SEPASUCCESS,SEPA PAYMENT:DDI00073,2.0,2.0,pi_3SGe1oIdctIUMwHT1n5ILYFq,nan,nan,,eur,302.72,False
14/10/2025,38717,38717-DDI00087,Ndevor Systems Ltd : Phorest Germany,11010 Accounts Receivable : Trade Debtors,EUR,1.0,129.71,10010c Bank : Dummy Interco Bank Accounts : Interco - BOI current a/c Ä # 17013705 (Germany),Germany,SEPASUCCESS,SEPA PAYMENT:DDI00087,2.0,2.0,pi_3SGe1pIdctIUMwHT0x2RmXu4,nan,nan,,eur,129.71,False
14/10/2025,38733,38733-DDI00063,Ndevor Systems Ltd : Phorest Germany,11010 Accounts Receivable : Trade Debtors,EUR,1.0,236.81,10010c Bank : Dummy Interco Bank Accounts : Interco - BOI current a/c Ä # 17013705 (Germany),Germany,SEPASUCCESS,SEPA PAYMENT:DDI00063,2.0,2.0,pi_3SGe1qIdctIUMwHT2KTv3YRj,nan,nan,,eur,236.81,False
14/10/2025,38946,38946-DDI00073,Ndevor Systems Ltd : Phorest Germany,11010 Accounts Receivable : Trade Debtors,EUR,1.0,278.64,10010c Bank : Dummy Interco Bank Accounts : Interco - BOI current a/c Ä # 17013705 (Germany),Austria,SEPASUCCESS,SEPA PAYMENT:DDI00073,2.0,2.0,pi_3SGe1uIdctIUMwHT0tMrEtxy,nan,nan,,eur,278.64,False
14/10/2025,38954,38954-DDI00052,Ndevor Systems Ltd : Phorest Germany,11010 Accounts Receivable : Trade Debtors,EUR,1.0,130.36,10010c Bank : Dummy Interco Bank Accounts : Interco - BOI current a/c Ä # 17013705 (Germany),Germany,SEPASUCCESS,SEPA PAYMENT:DDI00052,2.0,2.0,pi_3SGe1vIdctIUMwHT1ecTSMSQ,nan,nan,,eur,130.36,False
14/10/2025,38993,38993-DDI00093,Ndevor Systems Ltd : Phorest Germany,11010 Accounts Receivable : Trade Debtors,EUR,1.0,294.64,10010c Bank : Dummy Interco Bank Accounts : Interco - BOI current a/c Ä # 17013705 (Germany),Germany,SEPASUCCESS,SEPA PAYMENT:DDI00093,2.0,2.0,pi_3SGe1xIdctIUMwHT0s1TwIMz,nan,nan,,eur,294.64,False
14/10/2025,39106,39106-DDI00057,Ndevor Systems Ltd : Phorest Germany,11010 Accounts Receivable : Trade Debtors,EUR,1.0,129.71,10010c Bank : Dummy Interco Bank Accounts : Interco - BOI current a/c Ä # 17013705 (Germany),Germany,SEPASUCCESS,SEPA PAYMENT:DDI00057,2.0,2.0,pi_3SGe21IdctIUMwHT1proAVZw,nan,nan,,eur,129.71,False
14/10/2025,39155,39155-DDI00058,Ndevor Systems Ltd : Phorest Germany,11010 Accounts Receivable : Trade Debtors,EUR,1.0,152.32,10010c Bank : Dummy Interco Bank Accounts : Interco - BOI current a/c Ä # 17013705 (Germany),Germany,SEPASUCCESS,SEPA PAYMENT:DDI00058,2.0,2.0,pi_3SGe23IdctIUMwHT1uTuPzvo,nan,nan,,eur,152.32,False
14/10/2025,39176,39176-DDI00073,Ndevor Systems Ltd : Phorest Germany,11010 Accounts Receivable : Trade Debtors,EUR,1.0,162.4,10010c Bank : Dummy Interco Bank Accounts : Interco - BOI current a/c Ä # 17013705 (Germany),Germany,SEPASUCCESS,SEPA PAYMENT:DDI00073,2.0,2.0,pi_3SGe24IdctIUMwHT0b42eNSs,nan,nan,,eur,162.4,False
14/10/2025,39208,39208-DDI00079,Ndevor Systems Ltd : Phorest Germany,11010 Accounts Receivable : Trade Debtors,EUR,1.0,221.32,10010c Bank : Dummy Interco Bank Accounts : Interco - BOI current a/c Ä # 17013705 (Germany),Austria,SEPASUCCESS,SEPA PAYMENT:DDI00079,2.0,2.0,pi_3SGe25IdctIUMwHT09QH8hei,nan,nan,,eur,221.32,False
14/10/2025,39250,39250-DDI00084,Ndevor Systems Ltd : Phorest Germany,11010 Accounts Receivable : Trade Debtors,EUR,1.0,225.62,10010c Bank : Dummy Interco Bank Accounts : Interco - BOI current a/c Ä # 17013705 (Germany),Germany,SEPASUCCESS,SEPA PAYMENT:DDI00084,2.0,2.0,pi_3SGe27IdctIUMwHT2kLrLrRR,nan,nan,,eur,225.62,False
14/10/2025,39264,39264-DDI00053,Ndevor Systems Ltd : Phorest Germany,11010 Accounts Receivable : Trade Debtors,EUR,1.0,229.24,10010c Bank : Dummy Interco Bank Accounts : Interco - BOI current a/c Ä # 17013705 (Germany),Austria,SEPASUCCESS,SEPA PAYMENT:DDI00053,2.0,2.0,pi_3SGe28IdctIUMwHT2apGpWZi,nan,nan,,eur,229.24,False
14/10/2025,39288,39288-DDI00061,Ndevor Systems Ltd : Phorest Germany,11010 Accounts Receivable : Trade Debtors,EUR,1.0,129.71,10010c Bank : Dummy Interco Bank Accounts : Interco - BOI current a/c Ä # 17013705 (Germany),Germany,SEPASUCCESS,SEPA PAYMENT:DDI00061,2.0,2.0,pi_3SGe29IdctIUMwHT17UDynBa,nan,nan,,eur,129.71,False
14/10/2025,39407,39407-DDI00090,Ndevor Systems Ltd : Phorest Germany,11010 Accounts Receivable : Trade Debtors,EUR,1.0,929.87,10010c Bank : Dummy Interco Bank Accounts : Interco - BOI current a/c Ä # 17013705 (Germany),Germany,SEPASUCCESS,SEPA PAYMENT:DDI00090,2.0,2.0,pi_3SGe2BIdctIUMwHT12oaH9cV,nan,nan,,eur,929.87,False
14/10/2025,39445,39445-DDI00062,Ndevor Systems Ltd : Phorest Germany,11010 Accounts Receivable : Trade Debtors,EUR,1.0,153.77,10010c Bank : Dummy Interco Bank Accounts : Interco - BOI current a/c Ä # 17013705 (Germany),Austria,SEPASUCCESS,SEPA PAYMENT:DDI00062,2.0,2.0,pi_3SGe2DIdctIUMwHT0hOnGn3E,nan,nan,,eur,153.77,False
14/10/2025,39467,39467-DDI00084,Ndevor Systems Ltd : Phorest Germany,11010 Accounts Receivable : Trade Debtors,EUR,1.0,129.71,10010c Bank : Dummy Interco Bank Accounts : Interco - BOI current a/c Ä # 17013705 (Germany),Germany,SEPASUCCESS,SEPA PAYMENT:DDI00084,2.0,2.0,pi_3SGe2EIdctIUMwHT0RrVAdVG,nan,nan,,eur,129.71,False
14/10/2025,39471,39471-DDI00069,Ndevor Systems Ltd : Phorest Germany,11010 Accounts Receivable : Trade Debtors,EUR,1.0,161.26,10010c Bank : Dummy Interco Bank Accounts : Interco - BOI current a/c Ä # 17013705 (Germany),Germany,SEPASUCCESS,SEPA PAYMENT:DDI00069,2.0,2.0,pi_3SGe2FIdctIUMwHT2qulUD2f,nan,nan,,eur,161.26,False
14/10/2025,39524,39524-DDI00048,Ndevor Systems Ltd : Phorest Germany,11010 Accounts Receivable : Trade Debtors,EUR,1.0,189.21,10010c Bank : Dummy Interco Bank Accounts : Interco - BOI current a/c Ä # 17013705 (Germany),Germany,SEPASUCCESS,SEPA PAYMENT:DDI00048,2.0,2.0,pi_3SGe2JIdctIUMwHT0JwPhfjk,nan,nan,,eur,189.21,False
14/10/2025,39552,39552-DDI00092,Ndevor Systems Ltd : Phorest Germany,11010 Accounts Receivable : Trade Debtors,EUR,1.0,199.0,10010c Bank : Dummy Interco Bank Accounts : Interco - BOI current a/c Ä # 17013705 (Germany),Austria,SEPASUCCESS,SEPA PAYMENT:DDI00092,2.0,2.0,pi_3SGe2OIdctIUMwHT1DaHs8h9,nan,nan,,eur,199.0,False
14/10/2025,39561,39561-DDI00083,Ndevor Systems Ltd : Phorest Germany,11010 Accounts Receivable : Trade Debtors,EUR,1.0,155.31,10010c Bank : Dummy Interco Bank Accounts : Interco - BOI current a/c Ä # 17013705 (Germany),Austria,SEPASUCCESS,SEPA PAYMENT:DDI00083,2.0,2.0,pi_3SGe2QIdctIUMwHT2ZeJQoai,nan,nan,,eur,155.31,False
14/10/2025,39564,39564-DDI00054,Ndevor Systems Ltd : Phorest Germany,11010 Accounts Receivable : Trade Debtors,EUR,1.0,148.76,10010c Bank : Dummy Interco Bank Accounts : Interco - BOI current a/c Ä # 17013705 (Germany),Austria,SEPASUCCESS,SEPA PAYMENT:DDI00054,2.0,2.0,pi_3SGe2RIdctIUMwHT1HqSVN0r,nan,nan,,eur,148.76,False
14/10/2025,39566,39566-DDI00061,Ndevor Systems Ltd : Phorest Germany,11010 Accounts Receivable : Trade Debtors,EUR,1.0,201.11,10010c Bank : Dummy Interco Bank Accounts : Interco - BOI current a/c Ä # 17013705 (Germany),Germany,SEPASUCCESS,SEPA PAYMENT:DDI00061,2.0,2.0,pi_3SGe2SIdctIUMwHT144dZ0R4,nan,nan,,eur,201.11,False
14/10/2025,39575,39575-DDI00074,Ndevor Systems Ltd : Phorest Germany,11010 Accounts Receivable : Trade Debtors,EUR,1.0,201.11,10010c Bank : Dummy Interco Bank Accounts : Interco - BOI current a/c Ä # 17013705 (Germany),Germany,SEPASUCCESS,SEPA PAYMENT:DDI00074,2.0,2.0,pi_3SGe2TIdctIUMwHT0X7z5io4,nan,nan,,eur,201.11,False
14/10/2025,39580,39580-DDI00081,Ndevor Systems Ltd : Phorest Germany,11010 Accounts Receivable : Trade Debtors,EUR,1.0,129.71,10010c Bank : Dummy Interco Bank Accounts : Interco - BOI current a/c Ä # 17013705 (Germany),Germany,SEPASUCCESS,SEPA PAYMENT:DDI00081,2.0,2.0,pi_3SGe2UIdctIUMwHT2n1z5KMC,nan,nan,,eur,129.71,False
14/10/2025,39666,39666-DDI00051,Ndevor Systems Ltd : Phorest Germany,11010 Accounts Receivable : Trade Debtors,EUR,1.0,201.11,10010c Bank : Dummy Interco Bank Accounts : Interco - BOI current a/c Ä # 17013705 (Germany),Germany,SEPASUCCESS,SEPA PAYMENT:DDI00051,2.0,2.0,pi_3SGe2XIdctIUMwHT225ALIrh,nan,nan,,eur,201.11,False
