payment_date,client_id,invoice_number,billing_entity,ar_account,currency,exchange_rate,amount,account,location,transtype,comment,card_reference,reasoncode,sepaprovider,invoice_hash,payment_hash,memo,stripe_currency,stripe_converted_amount,is_aed
14/10/2025,31305,31305-DDI00060,Ndevor Systems Ltd : Phorest Ireland,11010 Accounts Receivable : Trade Debtors,EUR,1.0,255.59,10010 Bank : BOI current a/c EUR # 17013705,Ireland(Rep.),SEPASUCCESS,SEPA PAYMENT:DDI00060,2.0,2.0,pi_3SGdwGIdctIUMwHT1XlzYlmv,nan,nan,,eur,255.59,False
14/10/2025,31657,31657-DDI00122,Ndevor Systems Ltd : Phorest Ireland,11010 Accounts Receivable : Trade Debtors,EUR,1.0,210.96,10010 Bank : BOI current a/c EUR # 17013705,Ireland(Rep.),SEPASUCCESS,SEPA PAYMENT:DDI00122,2.0,2.0,pi_3SGdwLIdctIUMwHT1DMY4FsD,nan,nan,,eur,210.96,False
14/10/2025,31671,31671-DDI00104,Ndevor Systems Ltd : Phorest Ireland,11010 Accounts Receivable : Trade Debtors,EUR,1.0,110.7,10010 Bank : BOI current a/c EUR # 17013705,Ireland(Rep.),SEPASUCCESS,SEPA PAYMENT:DDI00104,2.0,2.0,pi_3SGdwMIdctIUMwHT00aW3E2f,nan,nan,,eur,110.7,False
14/10/2025,31866,31866-DDI00116,Ndevor Systems Ltd : Phorest Ireland,11010 Accounts Receivable : Trade Debtors,EUR,1.0,245.1,10010 Bank : BOI current a/c EUR # 17013705,Ireland(Rep.),SEPASUCCESS,SEPA PAYMENT:DDI00116,2.0,2.0,pi_3SGdwQIdctIUMwHT0j0CQfOv,nan,nan,,eur,245.1,False
14/10/2025,31871,31871-DDI00124,Ndevor Systems Ltd : Phorest Ireland,11010 Accounts Receivable : Trade Debtors,EUR,1.0,287.06,10010 Bank : BOI current a/c EUR # 17013705,Ireland(Rep.),SEPASUCCESS,SEPA PAYMENT:DDI00124,2.0,2.0,pi_3SGdwRIdctIUMwHT2fr6ZALw,nan,nan,,eur,287.06,False
14/10/2025,31886,31886-DDI00064,Ndevor Systems Ltd : Phorest Ireland,11010 Accounts Receivable : Trade Debtors,EUR,1.0,136.07,10010 Bank : BOI current a/c EUR # 17013705,Ireland(Rep.),SEPASUCCESS,SEPA PAYMENT:DDI00064,2.0,2.0,pi_3SGdwSIdctIUMwHT1no5V7W3,nan,nan,,eur,136.07,False
14/10/2025,31957,31957-DDI00114,Ndevor Systems Ltd : Phorest Ireland,11010 Accounts Receivable : Trade Debtors,EUR,1.0,249.94,10010 Bank : BOI current a/c EUR # 17013705,Ireland(Rep.),SEPASUCCESS,SEPA PAYMENT:DDI00114,2.0,2.0,pi_3SGdwTIdctIUMwHT09BT0aBw,nan,nan,,eur,249.94,False
14/10/2025,31958,31958-DDI00146,Ndevor Systems Ltd : Phorest Ireland,11010 Accounts Receivable : Trade Debtors,EUR,1.0,183.37,10010 Bank : BOI current a/c EUR # 17013705,Ireland(Rep.),SEPASUCCESS,SEPA PAYMENT:DDI00146,2.0,2.0,pi_3SGdwUIdctIUMwHT0riuPkET,nan,nan,,eur,183.37,False
14/10/2025,32035,32035-DDI00107,Ndevor Systems Ltd : Phorest Ireland,11010 Accounts Receivable : Trade Debtors,EUR,1.0,244.52,10010 Bank : BOI current a/c EUR # 17013705,Ireland(Rep.),SEPASUCCESS,SEPA PAYMENT:DDI00107,2.0,2.0,pi_3SGdwYIdctIUMwHT1dUAyxuq,nan,nan,,eur,244.52,False
14/10/2025,32061,32061-DDI00085,Ndevor Systems Ltd : Phorest Ireland,11010 Accounts Receivable : Trade Debtors,EUR,1.0,183.77,10010 Bank : BOI current a/c EUR # 17013705,Ireland(Rep.),SEPASUCCESS,SEPA PAYMENT:DDI00085,2.0,2.0,pi_3SGdwcIdctIUMwHT0lnQ0M8k,nan,nan,,eur,183.77,False
14/10/2025,32072,32072-DDI00121,Ndevor Systems Ltd : Phorest Ireland,11010 Accounts Receivable : Trade Debtors,EUR,1.0,185.99,10010 Bank : BOI current a/c EUR # 17013705,Ireland(Rep.),SEPASUCCESS,SEPA PAYMENT:DDI00121,2.0,2.0,pi_3SGdwdIdctIUMwHT1PfZNs5V,nan,nan,,eur,185.99,False
14/10/2025,32101,32101-DDI00084,Ndevor Systems Ltd : Phorest Ireland,11010 Accounts Receivable : Trade Debtors,EUR,1.0,230.98,10010 Bank : BOI current a/c EUR # 17013705,Ireland(Rep.),SEPASUCCESS,SEPA PAYMENT:DDI00084,2.0,2.0,pi_3SGdwfIdctIUMwHT1rNit3BM,nan,nan,,eur,230.98,False
14/10/2025,32123,32123-DDI00061,Ndevor Systems Ltd : Phorest Ireland,11010 Accounts Receivable : Trade Debtors,EUR,1.0,183.27,10010 Bank : BOI current a/c EUR # 17013705,Ireland(Rep.),SEPASUCCESS,SEPA PAYMENT:DDI00061,2.0,2.0,pi_3SGdwgIdctIUMwHT0sw9zGYe,nan,nan,,eur,183.27,False
14/10/2025,32126,32126-DDI00065,Ndevor Systems Ltd : Phorest Ireland,11010 Accounts Receivable : Trade Debtors,EUR,1.0,184.08,10010 Bank : BOI current a/c EUR # 17013705,Ireland(Rep.),SEPASUCCESS,SEPA PAYMENT:DDI00065,2.0,2.0,pi_3SGdwhIdctIUMwHT0QYdXaPd,nan,nan,,eur,184.08,False
14/10/2025,32402,32402-DDI00072,Ndevor Systems Ltd : Phorest Ireland,11010 Accounts Receivable : Trade Debtors,EUR,1.0,121.77,10010 Bank : BOI current a/c EUR # 17013705,Ireland(Rep.),SEPASUCCESS,SEPA PAYMENT:DDI00072,2.0,2.0,pi_3SGdwqIdctIUMwHT0X9SPbJB,nan,nan,,eur,121.77,False
14/10/2025,32417,32417-DDI00118,Ndevor Systems Ltd : Phorest Ireland,11010 Accounts Receivable : Trade Debtors,EUR,1.0,150.43,10010 Bank : BOI current a/c EUR # 17013705,Ireland(Rep.),SEPASUCCESS,SEPA PAYMENT:DDI00118,2.0,2.0,pi_3SGdwrIdctIUMwHT2cd3xCTL,nan,nan,,eur,150.43,False
14/10/2025,32503,32503-DDI00109,Ndevor Systems Ltd : Phorest Ireland,11010 Accounts Receivable : Trade Debtors,EUR,1.0,213.28,10010 Bank : BOI current a/c EUR # 17013705,Ireland(Rep.),SEPASUCCESS,SEPA PAYMENT:DDI00109,2.0,2.0,pi_3SGdwxIdctIUMwHT0Hpbd7jZ,nan,nan,,eur,213.28,False
14/10/2025,32640,32640-DDI00066,Ndevor Systems Ltd : Phorest Ireland,11010 Accounts Receivable : Trade Debtors,EUR,1.0,220.48,10010 Bank : BOI current a/c EUR # 17013705,Ireland(Rep.),SEPASUCCESS,SEPA PAYMENT:DDI00066,2.0,2.0,pi_3SGdx8IdctIUMwHT1BIG526v,nan,nan,,eur,220.48,False
14/10/2025,32723,32723-DDI00119,Ndevor Systems Ltd : Phorest Ireland,11010 Accounts Receivable : Trade Debtors,EUR,1.0,185.5,10010 Bank : BOI current a/c EUR # 17013705,Ireland(Rep.),SEPASUCCESS,SEPA PAYMENT:DDI00119,2.0,2.0,pi_3SGdxMIdctIUMwHT2f0wyhIi,nan,nan,,eur,185.5,False
14/10/2025,32869,32869-DDI00117,Ndevor Systems Ltd : Phorest Ireland,11010 Accounts Receivable : Trade Debtors,EUR,1.0,211.31,10010 Bank : BOI current a/c EUR # 17013705,Ireland(Rep.),SEPASUCCESS,SEPA PAYMENT:DDI00117,2.0,2.0,pi_3SGdxVIdctIUMwHT1P5j3yqH,nan,nan,,eur,211.31,False
14/10/2025,32926,32926-DDI00142,Ndevor Systems Ltd : Phorest Ireland,11010 Accounts Receivable : Trade Debtors,EUR,1.0,320.29,10010 Bank : BOI current a/c EUR # 17013705,Ireland(Rep.),SEPASUCCESS,SEPA PAYMENT:DDI00142,2.0,2.0,pi_3SGdxYIdctIUMwHT1gqy8F6G,nan,nan,,eur,320.29,False
14/10/2025,32939,32939-DDI00061,Ndevor Systems Ltd : Phorest Ireland,11010 Accounts Receivable : Trade Debtors,EUR,1.0,228.53,10010 Bank : BOI current a/c EUR # 17013705,Ireland(Rep.),SEPASUCCESS,SEPA PAYMENT:DDI00061,2.0,2.0,pi_3SGdxZIdctIUMwHT0mYFsGCO,nan,nan,,eur,228.53,False
14/10/2025,33075,33075-DDI00095,Ndevor Systems Ltd : Phorest Ireland,11010 Accounts Receivable : Trade Debtors,EUR,1.0,476.31,10010 Bank : BOI current a/c EUR # 17013705,Ireland(Rep.),SEPASUCCESS,SEPA PAYMENT:DDI00095,2.0,2.0,pi_3SGdxdIdctIUMwHT26H3uSei,nan,nan,,eur,476.31,False
14/10/2025,33121,33121-DDI00068,Ndevor Systems Ltd : Phorest Ireland,11010 Accounts Receivable : Trade Debtors,EUR,1.0,771.36,10010 Bank : BOI current a/c EUR # 17013705,Ireland(Rep.),SEPASUCCESS,SEPA PAYMENT:DDI00068,2.0,2.0,pi_3SGdxeIdctIUMwHT0vTWWPcL,nan,nan,,eur,771.36,False
14/10/2025,33157,33157-DDI00121,Ndevor Systems Ltd : Phorest Ireland,11010 Accounts Receivable : Trade Debtors,EUR,1.0,377.12,10010 Bank : BOI current a/c EUR # 17013705,Ireland(Rep.),SEPASUCCESS,SEPA PAYMENT:DDI00121,2.0,2.0,pi_3SGdxiIdctIUMwHT0cNTAZAx,nan,nan,,eur,486.18,False
14/10/2025,33230,33230-DDI00061,Ndevor Systems Ltd : Phorest Ireland,11010 Accounts Receivable : Trade Debtors,EUR,1.0,191.14,10010 Bank : BOI current a/c EUR # 17013705,Ireland(Rep.),SEPASUCCESS,SEPA PAYMENT:DDI00061,2.0,2.0,pi_3SGdxlIdctIUMwHT1Ex4JQNr,nan,nan,,eur,191.14,False
14/10/2025,33231,33231-DDI00111,Ndevor Systems Ltd : Phorest Ireland,11010 Accounts Receivable : Trade Debtors,EUR,1.0,284.03,10010 Bank : BOI current a/c EUR # 17013705,Ireland(Rep.),SEPASUCCESS,SEPA PAYMENT:DDI00111,2.0,2.0,pi_3SGdxmIdctIUMwHT0C4j2cqs,nan,nan,,eur,284.03,False
14/10/2025,33295,33295-DDI00111,Ndevor Systems Ltd : Phorest Ireland,11010 Accounts Receivable : Trade Debtors,EUR,1.0,282.94,10010 Bank : BOI current a/c EUR # 17013705,Ireland(Rep.),SEPASUCCESS,SEPA PAYMENT:DDI00111,2.0,2.0,pi_3SGdxoIdctIUMwHT0qrIeKP0,nan,nan,,eur,282.94,False
14/10/2025,33314,33314-DDI00119,Ndevor Systems Ltd : Phorest Ireland,11010 Accounts Receivable : Trade Debtors,EUR,1.0,163.98,10010 Bank : BOI current a/c EUR # 17013705,Ireland(Rep.),SEPASUCCESS,SEPA PAYMENT:DDI00119,2.0,2.0,pi_3SGdxrIdctIUMwHT2QmCawUK,nan,nan,,eur,163.98,False
14/10/2025,33377,33377-DDI00122,Ndevor Systems Ltd : Phorest Ireland,11010 Accounts Receivable : Trade Debtors,EUR,1.0,318.57,10010 Bank : BOI current a/c EUR # 17013705,Ireland(Rep.),SEPASUCCESS,SEPA PAYMENT:DDI00122,2.0,2.0,pi_3SGdxuIdctIUMwHT1bQaYoMS,nan,nan,,eur,318.57,False
14/10/2025,33379,33379-DDI00070,Ndevor Systems Ltd : Phorest Ireland,11010 Accounts Receivable : Trade Debtors,EUR,1.0,60.27,10010 Bank : BOI current a/c EUR # 17013705,Ireland(Rep.),SEPASUCCESS,SEPA PAYMENT:DDI00070,2.0,2.0,pi_3SGdxvIdctIUMwHT1pMypyHk,nan,nan,,eur,60.27,False
14/10/2025,56947,56947-DDI00038,Ndevor Systems Ltd : Phorest Ireland,11010 Accounts Receivable : Trade Debtors,EUR,1.0,190.27,10010 Bank : BOI current a/c EUR # 17013705,Ireland(Rep.),SEPASUCCESS,SEPA PAYMENT:DDI00038,2.0,2.0,pi_3SGeMxIdctIUMwHT18CvnW7w,nan,nan,,eur,190.27,False
14/10/2025,33650,33650-DDI00110,Ndevor Systems Ltd : Phorest Ireland,11010 Accounts Receivable : Trade Debtors,EUR,1.0,254.78,10010 Bank : BOI current a/c EUR # 17013705,Ireland(Rep.),SEPASUCCESS,SEPA PAYMENT:DDI00110,2.0,2.0,pi_3SGdy3IdctIUMwHT2wMy1ElK,nan,nan,,eur,254.78,False
14/10/2025,33772,33772-DDI00112,Ndevor Systems Ltd : Phorest Ireland,11010 Accounts Receivable : Trade Debtors,EUR,1.0,199.81,10010 Bank : BOI current a/c EUR # 17013705,Ireland(Rep.),SEPASUCCESS,SEPA PAYMENT:DDI00112,2.0,2.0,pi_3SGdy8IdctIUMwHT2xFPQ03u,nan,nan,,eur,199.81,False
14/10/2025,71869,71869-DDI00024,Ndevor Systems Ltd : Phorest Ireland,11010 Accounts Receivable : Trade Debtors,EUR,1.0,111.19,10010 Bank : BOI current a/c EUR # 17013705,Ireland(Rep.),SEPASUCCESS,SEPA PAYMENT:DDI00024,2.0,2.0,pi_3SGeSyIdctIUMwHT0TYKwpfj,nan,nan,,eur,111.19,False
14/10/2025,33963,33963-DDI00092,Ndevor Systems Ltd : Phorest Ireland,11010 Accounts Receivable : Trade Debtors,EUR,1.0,213.93,10010 Bank : BOI current a/c EUR # 17013705,Ireland(Rep.),SEPASUCCESS,SEPA PAYMENT:DDI00092,2.0,2.0,pi_3SGdyKIdctIUMwHT2W47MfV9,nan,nan,,eur,213.93,False
14/10/2025,34034,34034-DDI00061,Ndevor Systems Ltd : Phorest Ireland,11010 Accounts Receivable : Trade Debtors,EUR,1.0,183.27,10010 Bank : BOI current a/c EUR # 17013705,Ireland(Rep.),SEPASUCCESS,SEPA PAYMENT:DDI00061,2.0,2.0,pi_3SGdyNIdctIUMwHT0F3zBsWW,nan,nan,,eur,183.27,False
14/10/2025,86655,86655-DDI00007,Ndevor Systems Ltd : Phorest Ireland,11010 Accounts Receivable : Trade Debtors,EUR,1.0,568.35,10010 Bank : BOI current a/c EUR # 17013705,Ireland(Rep.),SEPASUCCESS,SEPA PAYMENT:DDI00007,2.0,2.0,pi_3SGeWkIdctIUMwHT2ifvbsZu,nan,nan,,eur,568.35,False
14/10/2025,34231,34231-DDI00102,Ndevor Systems Ltd : Phorest Ireland,11010 Accounts Receivable : Trade Debtors,EUR,1.0,229.69,10010 Bank : BOI current a/c EUR # 17013705,Ireland(Rep.),SEPASUCCESS,SEPA PAYMENT:DDI00102,2.0,2.0,pi_3SGdyaIdctIUMwHT2G8ACPcD,nan,nan,,eur,229.69,False
14/10/2025,34311,34311-DDI00098,Ndevor Systems Ltd : Phorest Ireland,11010 Accounts Receivable : Trade Debtors,EUR,1.0,177.1,10010 Bank : BOI current a/c EUR # 17013705,Ireland(Rep.),SEPASUCCESS,SEPA PAYMENT:DDI00098,2.0,2.0,pi_3SGdygIdctIUMwHT22mp6p4f,nan,nan,,eur,177.1,False
14/10/2025,34344,34344-DDI00063,Ndevor Systems Ltd : Phorest Ireland,11010 Accounts Receivable : Trade Debtors,EUR,1.0,179.0,10010 Bank : BOI current a/c EUR # 17013705,Malta,SEPASUCCESS,SEPA PAYMENT:DDI00063,2.0,2.0,pi_3SGdymIdctIUMwHT2aMb8t4U,nan,nan,,eur,179.0,False
14/10/2025,86658,86658-DDI00004,Ndevor Systems Ltd : Phorest Ireland,11010 Accounts Receivable : Trade Debtors,EUR,1.0,173.49,10010 Bank : BOI current a/c EUR # 17013705,Ireland(Rep.),SEPASUCCESS,SEPA PAYMENT:DDI00004,2.0,2.0,pi_3SGeWmIdctIUMwHT1kSJqPol,nan,nan,,eur,173.49,False
14/10/2025,34536,34536-DDI00108,Ndevor Systems Ltd : Phorest Ireland,11010 Accounts Receivable : Trade Debtors,EUR,1.0,170.72,10010 Bank : BOI current a/c EUR # 17013705,Ireland(Rep.),SEPASUCCESS,SEPA PAYMENT:DDI00108,2.0,2.0,pi_3SGdypIdctIUMwHT1VSVS2EP,nan,nan,,eur,170.72,False
14/10/2025,34732,34732-DDI00088,Ndevor Systems Ltd : Phorest Ireland,11010 Accounts Receivable : Trade Debtors,EUR,1.0,220.59,10010 Bank : BOI current a/c EUR # 17013705,Ireland(Rep.),SEPASUCCESS,SEPA PAYMENT:DDI00088,2.0,2.0,pi_3SGdz0IdctIUMwHT1n7gc2Nl,nan,nan,,eur,220.59,False
14/10/2025,34733,34733-DDI00092,Ndevor Systems Ltd : Phorest Ireland,11010 Accounts Receivable : Trade Debtors,EUR,1.0,375.4,10010 Bank : BOI current a/c EUR # 17013705,Ireland(Rep.),SEPASUCCESS,SEPA PAYMENT:DDI00092,2.0,2.0,pi_3SGdz1IdctIUMwHT0KLDdi89,nan,nan,,eur,375.4,False
14/10/2025,35055,35055-DDI00102,Ndevor Systems Ltd : Phorest Ireland,11010 Accounts Receivable : Trade Debtors,EUR,1.0,207.62,10010 Bank : BOI current a/c EUR # 17013705,Ireland(Rep.),SEPASUCCESS,SEPA PAYMENT:DDI00102,2.0,2.0,pi_3SGdzDIdctIUMwHT23DIDEwE,nan,nan,,eur,207.62,False
14/10/2025,35065,35065-DDI00100,Ndevor Systems Ltd : Phorest Ireland,11010 Accounts Receivable : Trade Debtors,EUR,1.0,228.05,10010 Bank : BOI current a/c EUR # 17013705,Ireland(Rep.),SEPASUCCESS,SEPA PAYMENT:DDI00100,2.0,2.0,pi_3SGdzEIdctIUMwHT12eo0fnB,nan,nan,,eur,228.05,False
14/10/2025,35231,35231-DDI00106,Ndevor Systems Ltd : Phorest Ireland,11010 Accounts Receivable : Trade Debtors,EUR,1.0,243.69,10010 Bank : BOI current a/c EUR # 17013705,Ireland(Rep.),SEPASUCCESS,SEPA PAYMENT:DDI00106,2.0,2.0,pi_3SGdzKIdctIUMwHT1YY9Fle0,nan,nan,,eur,243.69,False
14/10/2025,35948,35948-DDI00106,Ndevor Systems Ltd : Phorest Ireland,11010 Accounts Receivable : Trade Debtors,EUR,1.0,192.05,10010 Bank : BOI current a/c EUR # 17013705,Ireland(Rep.),SEPASUCCESS,SEPA PAYMENT:DDI00106,2.0,2.0,pi_3SGe03IdctIUMwHT1kEaTmuQ,nan,nan,,eur,192.05,False
14/10/2025,88258,88258-DDI00006,Ndevor Systems Ltd : Phorest Ireland,11010 Accounts Receivable : Trade Debtors,EUR,1.0,158.67,10010 Bank : BOI current a/c EUR # 17013705,Ireland(Rep.),SEPASUCCESS,SEPA PAYMENT:DDI00006,2.0,2.0,pi_3SGeX2IdctIUMwHT2JOApuaq,nan,nan,,eur,158.67,False
14/10/2025,36333,36333-DDI00054,Ndevor Systems Ltd : Phorest Ireland,11010 Accounts Receivable : Trade Debtors,EUR,1.0,139.0,10010 Bank : BOI current a/c EUR # 17013705,Malta,SEPASUCCESS,SEPA PAYMENT:DDI00054,2.0,2.0,pi_3SGe0IIdctIUMwHT2vrvPOyW,nan,nan,,eur,139.0,False
14/10/2025,36346,36346-DDI00065,Ndevor Systems Ltd : Phorest Ireland,11010 Accounts Receivable : Trade Debtors,EUR,1.0,181.12,10010 Bank : BOI current a/c EUR # 17013705,Ireland(Rep.),SEPASUCCESS,SEPA PAYMENT:DDI00065,2.0,2.0,pi_3SGe0JIdctIUMwHT03tKJ1kp,nan,nan,,eur,181.12,False
14/10/2025,36433,36433-DDI00083,Ndevor Systems Ltd : Phorest Ireland,11010 Accounts Receivable : Trade Debtors,EUR,1.0,389.68,10010 Bank : BOI current a/c EUR # 17013705,Ireland(Rep.),SEPASUCCESS,SEPA PAYMENT:DDI00083,2.0,2.0,pi_3SGe0NIdctIUMwHT0rtvQnDb,nan,nan,,eur,389.68,False
14/10/2025,36484,36484-DDI00053,Ndevor Systems Ltd : Phorest Ireland,11010 Accounts Receivable : Trade Debtors,EUR,1.0,214.61,10010 Bank : BOI current a/c EUR # 17013705,Ireland(Rep.),SEPASUCCESS,SEPA PAYMENT:DDI00053,2.0,2.0,pi_3SGe0QIdctIUMwHT0bhM2nOH,nan,nan,,eur,214.61,False
14/10/2025,36556,36556-DDI00054,Ndevor Systems Ltd : Phorest Ireland,11010 Accounts Receivable : Trade Debtors,EUR,1.0,183.27,10010 Bank : BOI current a/c EUR # 17013705,Ireland(Rep.),SEPASUCCESS,SEPA PAYMENT:DDI00054,2.0,2.0,pi_3SGe0TIdctIUMwHT0bcL1J2E,nan,nan,,eur,183.27,False
14/10/2025,36622,36622-DDI00104,Ndevor Systems Ltd : Phorest Ireland,11010 Accounts Receivable : Trade Debtors,EUR,1.0,154.12,10010 Bank : BOI current a/c EUR # 17013705,Ireland(Rep.),SEPASUCCESS,SEPA PAYMENT:DDI00104,2.0,2.0,pi_3SGe0XIdctIUMwHT1XESwlhr,nan,nan,,eur,154.12,False
14/10/2025,36661,36661-DDI00092,Ndevor Systems Ltd : Phorest Ireland,11010 Accounts Receivable : Trade Debtors,EUR,1.0,189.32,10010 Bank : BOI current a/c EUR # 17013705,Ireland(Rep.),SEPASUCCESS,SEPA PAYMENT:DDI00092,2.0,2.0,pi_3SGe0YIdctIUMwHT2n9U7oNo,nan,nan,,eur,189.32,False
14/10/2025,36732,36732-DDI00085,Ndevor Systems Ltd : Phorest Ireland,11010 Accounts Receivable : Trade Debtors,EUR,1.0,357.25,10010 Bank : BOI current a/c EUR # 17013705,Ireland(Rep.),SEPASUCCESS,SEPA PAYMENT:DDI00085,2.0,2.0,pi_3SGe0ZIdctIUMwHT024aT30I,nan,nan,,eur,357.25,False
14/10/2025,36837,36837-DDI00088,Ndevor Systems Ltd : Phorest Ireland,11010 Accounts Receivable : Trade Debtors,EUR,1.0,222.41,10010 Bank : BOI current a/c EUR # 17013705,Ireland(Rep.),SEPASUCCESS,SEPA PAYMENT:DDI00088,2.0,2.0,pi_3SGe0fIdctIUMwHT2Stvo2qo,nan,nan,,eur,222.41,False
14/10/2025,36910,36910-DDI00088,Ndevor Systems Ltd : Phorest Ireland,11010 Accounts Receivable : Trade Debtors,EUR,1.0,183.27,10010 Bank : BOI current a/c EUR # 17013705,Ireland(Rep.),SEPASUCCESS,SEPA PAYMENT:DDI00088,2.0,2.0,pi_3SGe0hIdctIUMwHT2outsUSl,nan,nan,,eur,183.27,False
14/10/2025,36973,36973-DDI00096,Ndevor Systems Ltd : Phorest Ireland,11010 Accounts Receivable : Trade Debtors,EUR,1.0,177.61,10010 Bank : BOI current a/c EUR # 17013705,Ireland(Rep.),SEPASUCCESS,SEPA PAYMENT:DDI00096,2.0,2.0,pi_3SGe0iIdctIUMwHT0sAArvGA,nan,nan,,eur,177.61,False
14/10/2025,37077,37077-DDI00084,Ndevor Systems Ltd : Phorest Ireland,11010 Accounts Receivable : Trade Debtors,EUR,1.0,134.07,10010 Bank : BOI current a/c EUR # 17013705,Ireland(Rep.),SEPASUCCESS,SEPA PAYMENT:DDI00084,2.0,2.0,pi_3SGe0nIdctIUMwHT1FynDLYl,nan,nan,,eur,134.07,False
14/10/2025,37172,37172-DDI00105,Ndevor Systems Ltd : Phorest Ireland,11010 Accounts Receivable : Trade Debtors,EUR,1.0,293.97,10010 Bank : BOI current a/c EUR # 17013705,Ireland(Rep.),SEPASUCCESS,SEPA PAYMENT:DDI00105,2.0,2.0,pi_3SGe0qIdctIUMwHT08aMrJct,nan,nan,,eur,293.97,False
14/10/2025,37411,37411-DDI00104,Ndevor Systems Ltd : Phorest Ireland,11010 Accounts Receivable : Trade Debtors,EUR,1.0,212.27,10010 Bank : BOI current a/c EUR # 17013705,Ireland(Rep.),SEPASUCCESS,SEPA PAYMENT:DDI00104,2.0,2.0,pi_3SGe0yIdctIUMwHT2zj7E2Hm,nan,nan,,eur,212.27,False
14/10/2025,37456,37456-DDI00067,Ndevor Systems Ltd : Phorest Ireland,11010 Accounts Receivable : Trade Debtors,EUR,1.0,60.27,10010 Bank : BOI current a/c EUR # 17013705,Ireland(Rep.),SEPASUCCESS,SEPA PAYMENT:DDI00067,2.0,2.0,pi_3SGe10IdctIUMwHT0xfEhQUo,nan,nan,,eur,60.27,False
14/10/2025,37635,37635-DDI00072,Ndevor Systems Ltd : Phorest Ireland,11010 Accounts Receivable : Trade Debtors,EUR,1.0,145.14,10010 Bank : BOI current a/c EUR # 17013705,Ireland(Rep.),SEPASUCCESS,SEPA PAYMENT:DDI00072,2.0,2.0,pi_3SGe19IdctIUMwHT1QccBah1,nan,nan,,eur,145.14,False
14/10/2025,37771,37771-DDI00104,Ndevor Systems Ltd : Phorest Ireland,11010 Accounts Receivable : Trade Debtors,EUR,1.0,195.52,10010 Bank : BOI current a/c EUR # 17013705,Ireland(Rep.),SEPASUCCESS,SEPA PAYMENT:DDI00104,2.0,2.0,pi_3SGe1EIdctIUMwHT0B3KJJxj,nan,nan,,eur,195.52,False
14/10/2025,37939,37939-DDI00103,Ndevor Systems Ltd : Phorest Ireland,11010 Accounts Receivable : Trade Debtors,EUR,1.0,359.12,10010 Bank : BOI current a/c EUR # 17013705,Ireland(Rep.),SEPASUCCESS,SEPA PAYMENT:DDI00103,2.0,2.0,pi_3SGe1NIdctIUMwHT1zPDVwLd,nan,nan,,eur,359.12,False
14/10/2025,38023,38023-DDI00105,Ndevor Systems Ltd : Phorest Ireland,11010 Accounts Receivable : Trade Debtors,EUR,1.0,153.38,10010 Bank : BOI current a/c EUR # 17013705,Ireland(Rep.),SEPASUCCESS,SEPA PAYMENT:DDI00105,2.0,2.0,pi_3SGe1RIdctIUMwHT0mtHF3UE,nan,nan,,eur,153.38,False
14/10/2025,38063,38063-DDI00077,Ndevor Systems Ltd : Phorest Ireland,11010 Accounts Receivable : Trade Debtors,EUR,1.0,512.68,10010 Bank : BOI current a/c EUR # 17013705,Ireland(Rep.),SEPASUCCESS,SEPA PAYMENT:DDI00077,2.0,2.0,pi_3SGe1VIdctIUMwHT1tc2iVp2,nan,nan,,eur,512.68,False
14/10/2025,38083,38083-DDI00101,Ndevor Systems Ltd : Phorest Ireland,11010 Accounts Receivable : Trade Debtors,EUR,1.0,154.38,10010 Bank : BOI current a/c EUR # 17013705,Ireland(Rep.),SEPASUCCESS,SEPA PAYMENT:DDI00101,2.0,2.0,pi_3SGe1WIdctIUMwHT0tFfOAec,nan,nan,,eur,154.38,False
14/10/2025,38206,38206-DDI00050,Ndevor Systems Ltd : Phorest Ireland,11010 Accounts Receivable : Trade Debtors,EUR,1.0,183.27,10010 Bank : BOI current a/c EUR # 17013705,Ireland(Rep.),SEPASUCCESS,SEPA PAYMENT:DDI00050,2.0,2.0,pi_3SGe1ZIdctIUMwHT1WdKadgz,nan,nan,,eur,183.27,False
14/10/2025,38390,38390-DDI00081,Ndevor Systems Ltd : Phorest Ireland,11010 Accounts Receivable : Trade Debtors,EUR,1.0,146.86,10010 Bank : BOI current a/c EUR # 17013705,Ireland(Rep.),SEPASUCCESS,SEPA PAYMENT:DDI00081,2.0,2.0,pi_3SGe1bIdctIUMwHT0eYRV3uW,nan,nan,,eur,146.86,False
14/10/2025,38678,38678-DDI00101,Ndevor Systems Ltd : Phorest Ireland,11010 Accounts Receivable : Trade Debtors,EUR,1.0,773.1,10010 Bank : BOI current a/c EUR # 17013705,Ireland(Rep.),SEPASUCCESS,SEPA PAYMENT:DDI00101,2.0,2.0,pi_3SGe1iIdctIUMwHT2FULFrX4,nan,nan,,eur,773.1,False
14/10/2025,38679,38679-DDI00098,Ndevor Systems Ltd : Phorest Ireland,11010 Accounts Receivable : Trade Debtors,EUR,1.0,244.77,10010 Bank : BOI current a/c EUR # 17013705,Ireland(Rep.),SEPASUCCESS,SEPA PAYMENT:DDI00098,2.0,2.0,pi_3SGe1jIdctIUMwHT1ZG4jNM6,nan,nan,,eur,244.77,False
